track_id,enter_ts,exit_ts,dwell_seconds,enter_iso,exit_iso
376,1780327564.038259,1780327569.9199831,5.88,2026-06-01T15:26:04+00:00,2026-06-01T15:26:09+00:00
391,1780327564.066877,1780327564.123456,0.06,2026-06-01T15:26:04+00:00,2026-06-01T15:26:04+00:00
323,1780327564.1807191,1780327569.356527,5.18,2026-06-01T15:26:04+00:00,2026-06-01T15:26:09+00:00
395,1780327564.2660859,1780327564.3790321,0.11,2026-06-01T15:26:04+00:00,2026-06-01T15:26:04+00:00
306,1780327564.323018,1780327564.323018,0.0,2026-06-01T15:26:04+00:00,2026-06-01T15:26:04+00:00
399,1780327564.405469,1780327564.405469,0.0,2026-06-01T15:26:04+00:00,2026-06-01T15:26:04+00:00
403,1780327564.546304,1780327564.75158,0.21,2026-06-01T15:26:04+00:00,2026-06-01T15:26:04+00:00
406,1780327564.6670878,1780327569.161143,4.49,2026-06-01T15:26:04+00:00,2026-06-01T15:26:09+00:00
407,1780327564.6670878,1780327569.4050848,4.74,2026-06-01T15:26:04+00:00,2026-06-01T15:26:09+00:00
395,1780327568.930115,1780327569.060593,0.13,2026-06-01T15:26:08+00:00,2026-06-01T15:26:09+00:00
389,1780327568.999545,1780327569.0858,0.09,2026-06-01T15:26:08+00:00,2026-06-01T15:26:09+00:00
403,1780327569.161143,1780327569.8641028,0.7,2026-06-01T15:26:09+00:00,2026-06-01T15:26:09+00:00
306,1780327569.186644,1780327574.9948359,5.81,2026-06-01T15:26:09+00:00,2026-06-01T15:26:14+00:00
370,1780327569.2813818,1780327574.1571991,4.88,2026-06-01T15:26:09+00:00,2026-06-01T15:26:14+00:00
412,1780327569.4786508,1780327569.9199831,0.44,2026-06-01T15:26:09+00:00,2026-06-01T15:26:09+00:00
413,1780327569.50466,1780327574.414151,4.91,2026-06-01T15:26:09+00:00,2026-06-01T15:26:14+00:00
414,1780327569.773462,1780327579.180921,9.41,2026-06-01T15:26:09+00:00,2026-06-01T15:26:19+00:00
415,1780327569.9199831,1780327569.9199831,0.0,2026-06-01T15:26:09+00:00,2026-06-01T15:26:09+00:00
416,1780327569.9199831,1780327569.9199831,0.0,2026-06-01T15:26:09+00:00,2026-06-01T15:26:09+00:00
417,1780327569.982935,1780327584.906581,14.92,2026-06-01T15:26:09+00:00,2026-06-01T15:26:24+00:00
415,1780327574.029888,1780327574.964909,0.94,2026-06-01T15:26:14+00:00,2026-06-01T15:26:14+00:00
412,1780327574.029888,1780327574.52624,0.5,2026-06-01T15:26:14+00:00,2026-06-01T15:26:14+00:00
416,1780327574.088841,1780327574.414151,0.33,2026-06-01T15:26:14+00:00,2026-06-01T15:26:14+00:00
403,1780327574.1571991,1780327574.1880362,0.03,2026-06-01T15:26:14+00:00,2026-06-01T15:26:14+00:00
419,1780327574.359683,1780327574.4994528,0.14,2026-06-01T15:26:14+00:00,2026-06-01T15:26:14+00:00
422,1780327574.584647,1780327574.8707101,0.29,2026-06-01T15:26:14+00:00,2026-06-01T15:26:14+00:00
424,1780327574.842048,1780327579.9718559,5.13,2026-06-01T15:26:14+00:00,2026-06-01T15:26:19+00:00
427,1780327574.933752,1780327579.074616,4.14,2026-06-01T15:26:14+00:00,2026-06-01T15:26:19+00:00
429,1780327579.1461701,1780327579.240907,0.09,2026-06-01T15:26:19+00:00,2026-06-01T15:26:19+00:00
432,1780327579.2121348,1780327580.129354,0.92,2026-06-01T15:26:19+00:00,2026-06-01T15:26:20+00:00
422,1780327579.2121348,1780327579.4823449,0.27,2026-06-01T15:26:19+00:00,2026-06-01T15:26:19+00:00
435,1780327579.271789,1780327579.9718559,0.7,2026-06-01T15:26:19+00:00,2026-06-01T15:26:19+00:00
440,1780327579.458522,1780327610.4735591,31.02,2026-06-01T15:26:19+00:00,2026-06-01T15:26:50+00:00
442,1780327579.4823449,1780327594.829154,15.35,2026-06-01T15:26:19+00:00,2026-06-01T15:26:34+00:00
444,1780327579.5567338,1780327579.9209569,0.36,2026-06-01T15:26:19+00:00,2026-06-01T15:26:19+00:00
445,1780327579.6054132,1780327584.448728,4.84,2026-06-01T15:26:19+00:00,2026-06-01T15:26:24+00:00
451,1780327580.053073,1780327610.293814,30.24,2026-06-01T15:26:20+00:00,2026-06-01T15:26:50+00:00
454,1780327584.247551,1780327599.540467,15.29,2026-06-01T15:26:24+00:00,2026-06-01T15:26:39+00:00
455,1780327584.3328152,1780327610.325079,25.99,2026-06-01T15:26:24+00:00,2026-06-01T15:26:50+00:00
456,1780327584.362085,1780327585.263805,0.9,2026-06-01T15:26:24+00:00,2026-06-01T15:26:25+00:00
458,1780327584.8177888,1780327589.798111,4.98,2026-06-01T15:26:24+00:00,2026-06-01T15:26:29+00:00
460,1780327585.294237,1780327585.294237,0.0,2026-06-01T15:26:25+00:00,2026-06-01T15:26:25+00:00
461,1780327589.079843,1780327600.316417,11.24,2026-06-01T15:26:29+00:00,2026-06-01T15:26:40+00:00
462,1780327589.401257,1780327605.4163442,16.02,2026-06-01T15:26:29+00:00,2026-06-01T15:26:45+00:00
464,1780327589.6848419,1780327589.924819,0.24,2026-06-01T15:26:29+00:00,2026-06-01T15:26:29+00:00
470,1780327593.8833752,1780327594.023357,0.14,2026-06-01T15:26:33+00:00,2026-06-01T15:26:34+00:00
471,1780327593.8833752,1780327593.8833752,0.0,2026-06-01T15:26:33+00:00,2026-06-01T15:26:33+00:00
474,1780327594.214201,1780327594.339781,0.13,2026-06-01T15:26:34+00:00,2026-06-01T15:26:34+00:00
476,1780327594.276972,1780327594.276972,0.0,2026-06-01T15:26:34+00:00,2026-06-01T15:26:34+00:00
477,1780327594.308631,1780327600.2581491,5.95,2026-06-01T15:26:34+00:00,2026-06-01T15:26:40+00:00
478,1780327594.545902,1780327594.859485,0.31,2026-06-01T15:26:34+00:00,2026-06-01T15:26:34+00:00
486,1780327599.443087,1780327604.785264,5.34,2026-06-01T15:26:39+00:00,2026-06-01T15:26:44+00:00
487,1780327599.540467,1780327599.540467,0.0,2026-06-01T15:26:39+00:00,2026-06-01T15:26:39+00:00
442,1780327599.6209202,1780327600.010369,0.39,2026-06-01T15:26:39+00:00,2026-06-01T15:26:40+00:00
489,1780327599.6456609,1780327600.035018,0.39,2026-06-01T15:26:39+00:00,2026-06-01T15:26:40+00:00
491,1780327599.729038,1780327599.860054,0.13,2026-06-01T15:26:39+00:00,2026-06-01T15:26:39+00:00
490,1780327599.729038,1780327625.547573,25.82,2026-06-01T15:26:39+00:00,2026-06-01T15:27:05+00:00
494,1780327600.2009711,1780327610.048342,9.85,2026-06-01T15:26:40+00:00,2026-06-01T15:26:50+00:00
495,1780327600.2581491,1780327600.584216,0.33,2026-06-01T15:26:40+00:00,2026-06-01T15:26:40+00:00
496,1780327600.316417,1780327600.4893131,0.17,2026-06-01T15:26:40+00:00,2026-06-01T15:26:40+00:00
497,1780327600.43172,1780327600.43172,0.0,2026-06-01T15:26:40+00:00,2026-06-01T15:26:40+00:00
498,1780327600.553555,1780327605.445281,4.89,2026-06-01T15:26:40+00:00,2026-06-01T15:26:45+00:00
499,1780327600.584216,1780327604.526283,3.94,2026-06-01T15:26:40+00:00,2026-06-01T15:26:44+00:00
496,1780327604.574548,1780327605.38638,0.81,2026-06-01T15:26:44+00:00,2026-06-01T15:26:45+00:00
495,1780327604.574548,1780327615.658541,11.08,2026-06-01T15:26:44+00:00,2026-06-01T15:26:55+00:00
501,1780327604.696092,1780327604.725612,0.03,2026-06-01T15:26:44+00:00,2026-06-01T15:26:44+00:00
502,1780327604.725612,1780327610.206188,5.48,2026-06-01T15:26:44+00:00,2026-06-01T15:26:50+00:00
497,1780327604.902364,1780327604.976135,0.07,2026-06-01T15:26:44+00:00,2026-06-01T15:26:44+00:00
461,1780327605.044207,1780327605.044207,0.0,2026-06-01T15:26:45+00:00,2026-06-01T15:26:45+00:00
505,1780327605.657495,1780327635.084405,29.43,2026-06-01T15:26:45+00:00,2026-06-01T15:27:15+00:00
506,1780327609.621272,1780327615.688042,6.07,2026-06-01T15:26:49+00:00,2026-06-01T15:26:55+00:00
507,1780327609.835406,1780327614.965581,5.13,2026-06-01T15:26:49+00:00,2026-06-01T15:26:54+00:00
498,1780327609.835406,1780327615.0355551,5.2,2026-06-01T15:26:49+00:00,2026-06-01T15:26:55+00:00
511,1780327610.048342,1780327610.3845701,0.34,2026-06-01T15:26:50+00:00,2026-06-01T15:26:50+00:00
512,1780327610.140852,1780327610.7115111,0.57,2026-06-01T15:26:50+00:00,2026-06-01T15:26:50+00:00
515,1780327610.293814,1780327610.529213,0.24,2026-06-01T15:26:50+00:00,2026-06-01T15:26:50+00:00
517,1780327610.500844,1780327610.500844,0.0,2026-06-01T15:26:50+00:00,2026-06-01T15:26:50+00:00
521,1780327610.7115111,1780327610.7115111,0.0,2026-06-01T15:26:50+00:00,2026-06-01T15:26:50+00:00
519,1780327610.7115111,1780327615.139767,4.43,2026-06-01T15:26:50+00:00,2026-06-01T15:26:55+00:00
522,1780327610.768249,1780327619.8345332,9.07,2026-06-01T15:26:50+00:00,2026-06-01T15:26:59+00:00
512,1780327614.685471,1780327615.0355551,0.35,2026-06-01T15:26:54+00:00,2026-06-01T15:26:55+00:00
525,1780327614.779232,1780327614.809692,0.03,2026-06-01T15:26:54+00:00,2026-06-01T15:26:54+00:00
527,1780327614.840223,1780327615.722081,0.88,2026-06-01T15:26:54+00:00,2026-06-01T15:26:55+00:00
529,1780327614.965581,1780327640.8237388,25.86,2026-06-01T15:26:54+00:00,2026-06-01T15:27:20+00:00
538,1780327615.5429199,1780327635.354282,19.81,2026-06-01T15:26:55+00:00,2026-06-01T15:27:15+00:00
542,1780327615.596769,1780327620.083742,4.49,2026-06-01T15:26:55+00:00,2026-06-01T15:27:00+00:00
544,1780327615.7538471,1780327625.900928,10.15,2026-06-01T15:26:55+00:00,2026-06-01T15:27:05+00:00
506,1780327619.8044732,1780327620.75893,0.95,2026-06-01T15:26:59+00:00,2026-06-01T15:27:00+00:00
527,1780327619.8345332,1780327624.9159832,5.08,2026-06-01T15:26:59+00:00,2026-06-01T15:27:04+00:00
546,1780327620.277968,1780327620.7900019,0.51,2026-06-01T15:27:00+00:00,2026-06-01T15:27:00+00:00
548,1780327620.555307,1780327625.0174239,4.46,2026-06-01T15:27:00+00:00,2026-06-01T15:27:05+00:00
549,1780327620.555307,1780327630.3407848,9.79,2026-06-01T15:27:00+00:00,2026-06-01T15:27:10+00:00
551,1780327620.6529589,1780327645.625557,24.97,2026-06-01T15:27:00+00:00,2026-06-01T15:27:25+00:00
554,1780327620.7900019,1780327630.3131,9.52,2026-06-01T15:27:00+00:00,2026-06-01T15:27:10+00:00
555,1780327620.9149618,1780327625.900928,4.99,2026-06-01T15:27:00+00:00,2026-06-01T15:27:05+00:00
546,1780327625.074291,1780327640.710758,15.64,2026-06-01T15:27:05+00:00,2026-06-01T15:27:20+00:00
558,1780327625.27035,1780327630.101142,4.83,2026-06-01T15:27:05+00:00,2026-06-01T15:27:10+00:00
559,1780327625.30316,1780327625.900928,0.6,2026-06-01T15:27:05+00:00,2026-06-01T15:27:05+00:00
560,1780327625.547573,1780327625.617208,0.07,2026-06-01T15:27:05+00:00,2026-06-01T15:27:05+00:00
561,1780327625.58213,1780327626.076724,0.49,2026-06-01T15:27:05+00:00,2026-06-01T15:27:06+00:00
563,1780327625.900928,1780327625.9717069,0.07,2026-06-01T15:27:05+00:00,2026-06-01T15:27:05+00:00
561,1780327630.035624,1780327631.1047301,1.07,2026-06-01T15:27:10+00:00,2026-06-01T15:27:11+00:00
559,1780327630.0691042,1780327630.66321,0.59,2026-06-01T15:27:10+00:00,2026-06-01T15:27:10+00:00
563,1780327630.0691042,1780327630.101142,0.03,2026-06-01T15:27:10+00:00,2026-06-01T15:27:10+00:00
544,1780327630.1386712,1780327635.354282,5.22,2026-06-01T15:27:10+00:00,2026-06-01T15:27:15+00:00
566,1780327630.172269,1780327630.8981,0.73,2026-06-01T15:27:10+00:00,2026-06-01T15:27:10+00:00
555,1780327630.227555,1780327640.907923,10.68,2026-06-01T15:27:10+00:00,2026-06-01T15:27:20+00:00
567,1780327630.283612,1780327645.4974022,15.21,2026-06-01T15:27:10+00:00,2026-06-01T15:27:25+00:00
571,1780327630.833503,1780327630.833503,0.0,2026-06-01T15:27:10+00:00,2026-06-01T15:27:10+00:00
572,1780327631.028139,1780327631.028139,0.0,2026-06-01T15:27:11+00:00,2026-06-01T15:27:11+00:00
559,1780327635.165417,1780327635.4087622,0.24,2026-06-01T15:27:15+00:00,2026-06-01T15:27:15+00:00
571,1780327635.165417,1780327640.35549,5.19,2026-06-01T15:27:15+00:00,2026-06-01T15:27:20+00:00
561,1780327635.165417,1780327646.4444742,11.28,2026-06-01T15:27:15+00:00,2026-06-01T15:27:26+00:00
576,1780327635.380817,1780327635.870948,0.49,2026-06-01T15:27:15+00:00,2026-06-01T15:27:15+00:00
577,1780327635.4087622,1780327666.351521,30.94,2026-06-01T15:27:15+00:00,2026-06-01T15:27:46+00:00
578,1780327635.5497448,1780327651.191891,15.64,2026-06-01T15:27:15+00:00,2026-06-01T15:27:31+00:00
579,1780327635.580399,1780327640.678984,5.1,2026-06-01T15:27:15+00:00,2026-06-01T15:27:20+00:00
580,1780327635.640251,1780327639.9077,4.27,2026-06-01T15:27:15+00:00,2026-06-01T15:27:19+00:00
572,1780327635.779797,1780327640.642048,4.86,2026-06-01T15:27:15+00:00,2026-06-01T15:27:20+00:00
584,1780327635.899269,1780327640.098662,4.2,2026-06-01T15:27:15+00:00,2026-06-01T15:27:20+00:00
585,1780327635.928172,1780327635.958225,0.03,2026-06-01T15:27:15+00:00,2026-06-01T15:27:15+00:00
586,1780327636.226594,1780327639.8763251,3.65,2026-06-01T15:27:16+00:00,2026-06-01T15:27:19+00:00
588,1780327639.9706922,1780327656.5182998,16.55,2026-06-01T15:27:19+00:00,2026-06-01T15:27:36+00:00
590,1780327640.165401,1780327645.860418,5.7,2026-06-01T15:27:20+00:00,2026-06-01T15:27:25+00:00
591,1780327640.19744,1780327655.909271,15.71,2026-06-01T15:27:20+00:00,2026-06-01T15:27:35+00:00
593,1780327640.321507,1780327646.378109,6.06,2026-06-01T15:27:20+00:00,2026-06-01T15:27:26+00:00
594,1780327640.321507,1780327645.658475,5.34,2026-06-01T15:27:20+00:00,2026-06-01T15:27:25+00:00
598,1780327640.779616,1780327666.739109,25.96,2026-06-01T15:27:20+00:00,2026-06-01T15:27:46+00:00
602,1780327645.351274,1780327645.625557,0.27,2026-06-01T15:27:25+00:00,2026-06-01T15:27:25+00:00
572,1780327645.391318,1780327655.745555,10.35,2026-06-01T15:27:25+00:00,2026-06-01T15:27:35+00:00
529,1780327645.4974022,1780327645.694162,0.2,2026-06-01T15:27:25+00:00,2026-06-01T15:27:25+00:00
579,1780327645.528756,1780327645.658475,0.13,2026-06-01T15:27:25+00:00,2026-06-01T15:27:25+00:00
605,1780327645.694162,1780327650.78662,5.09,2026-06-01T15:27:25+00:00,2026-06-01T15:27:30+00:00
607,1780327645.760764,1780327655.810697,10.05,2026-06-01T15:27:25+00:00,2026-06-01T15:27:35+00:00
608,1780327645.7939599,1780327645.7939599,0.0,2026-06-01T15:27:25+00:00,2026-06-01T15:27:25+00:00
609,1780327645.7939599,1780327646.249849,0.46,2026-06-01T15:27:25+00:00,2026-06-01T15:27:26+00:00
610,1780327645.827498,1780327655.977452,10.15,2026-06-01T15:27:25+00:00,2026-06-01T15:27:35+00:00
613,1780327645.979296,1780327650.9767969,5.0,2026-06-01T15:27:25+00:00,2026-06-01T15:27:30+00:00
555,1780327646.158188,1780327646.4444742,0.29,2026-06-01T15:27:26+00:00,2026-06-01T15:27:26+00:00
615,1780327646.2174149,1780327646.249849,0.03,2026-06-01T15:27:26+00:00,2026-06-01T15:27:26+00:00
555,1780327650.497613,1780327660.249366,9.75,2026-06-01T15:27:30+00:00,2026-06-01T15:27:40+00:00
617,1780327650.817549,1780327650.817549,0.0,2026-06-01T15:27:30+00:00,2026-06-01T15:27:30+00:00
618,1780327650.849982,1780327656.6106849,5.76,2026-06-01T15:27:30+00:00,2026-06-01T15:27:36+00:00
619,1780327650.908549,1780327661.221592,10.31,2026-06-01T15:27:30+00:00,2026-06-01T15:27:41+00:00
620,1780327651.099839,1780327666.619919,15.52,2026-06-01T15:27:31+00:00,2026-06-01T15:27:46+00:00
623,1780327651.4436219,1780327655.520187,4.08,2026-06-01T15:27:31+00:00,2026-06-01T15:27:35+00:00
624,1780327651.514142,1780327661.221592,9.71,2026-06-01T15:27:31+00:00,2026-06-01T15:27:41+00:00
625,1780327655.6487548,1780327660.249366,4.6,2026-06-01T15:27:35+00:00,2026-06-01T15:27:40+00:00
629,1780327655.780606,1780327656.465088,0.68,2026-06-01T15:27:35+00:00,2026-06-01T15:27:36+00:00
634,1780327656.0419462,1780327681.36533,25.32,2026-06-01T15:27:36+00:00,2026-06-01T15:28:01+00:00
641,1780327656.280959,1780327666.803875,10.52,2026-06-01T15:27:36+00:00,2026-06-01T15:27:46+00:00
644,1780327656.335544,1780327671.834431,15.5,2026-06-01T15:27:36+00:00,2026-06-01T15:27:51+00:00
645,1780327656.437901,1780327661.092221,4.65,2026-06-01T15:27:36+00:00,2026-06-01T15:27:41+00:00
647,1780327656.465088,1780327666.708956,10.24,2026-06-01T15:27:36+00:00,2026-06-01T15:27:46+00:00
648,1780327656.57393,1780327656.57393,0.0,2026-06-01T15:27:36+00:00,2026-06-01T15:27:36+00:00
650,1780327660.404663,1780327681.4022841,21.0,2026-06-01T15:27:40+00:00,2026-06-01T15:28:01+00:00
651,1780327660.4698298,1780327661.318079,0.85,2026-06-01T15:27:40+00:00,2026-06-01T15:27:41+00:00
648,1780327660.569528,1780327661.190197,0.62,2026-06-01T15:27:40+00:00,2026-06-01T15:27:41+00:00
653,1780327660.569528,1780327691.886316,31.32,2026-06-01T15:27:40+00:00,2026-06-01T15:28:11+00:00
654,1780327660.659741,1780327661.001704,0.34,2026-06-01T15:27:40+00:00,2026-06-01T15:27:41+00:00
659,1780327661.118656,1780327666.05911,4.94,2026-06-01T15:27:41+00:00,2026-06-01T15:27:46+00:00
662,1780327661.221592,1780327666.092118,4.87,2026-06-01T15:27:41+00:00,2026-06-01T15:27:46+00:00
664,1780327665.735142,1780327666.4180532,0.68,2026-06-01T15:27:45+00:00,2026-06-01T15:27:46+00:00
619,1780327665.865677,1780327666.024597,0.16,2026-06-01T15:27:45+00:00,2026-06-01T15:27:46+00:00
667,1780327665.926398,1780327762.136241,96.21,2026-06-01T15:27:45+00:00,2026-06-01T15:29:22+00:00
669,1780327665.991581,1780327666.189888,0.2,2026-06-01T15:27:45+00:00,2026-06-01T15:27:46+00:00
671,1780327666.284489,1780327666.318114,0.03,2026-06-01T15:27:46+00:00,2026-06-01T15:27:46+00:00
675,1780327666.484359,1780327666.484359,0.0,2026-06-01T15:27:46+00:00,2026-06-01T15:27:46+00:00
676,1780327666.550802,1780327666.773107,0.22,2026-06-01T15:27:46+00:00,2026-06-01T15:27:46+00:00
677,1780327666.619919,1780327666.708956,0.09,2026-06-01T15:27:46+00:00,2026-06-01T15:27:46+00:00
678,1780327666.649672,1780327721.589226,54.94,2026-06-01T15:27:46+00:00,2026-06-01T15:28:41+00:00
680,1780327666.708956,1780327666.708956,0.0,2026-06-01T15:27:46+00:00,2026-06-01T15:27:46+00:00
682,1780327670.703861,1780327670.703861,0.0,2026-06-01T15:27:50+00:00,2026-06-01T15:27:50+00:00
641,1780327670.815477,1780327671.649786,0.83,2026-06-01T15:27:50+00:00,2026-06-01T15:27:51+00:00
677,1780327670.815477,1780327691.6604722,20.84,2026-06-01T15:27:50+00:00,2026-06-01T15:28:11+00:00
577,1780327670.907489,1780327671.7429068,0.84,2026-06-01T15:27:50+00:00,2026-06-01T15:27:51+00:00
686,1780327671.034486,1780327671.034486,0.0,2026-06-01T15:27:51+00:00,2026-06-01T15:27:51+00:00
680,1780327671.034486,1780327671.034486,0.0,2026-06-01T15:27:51+00:00,2026-06-01T15:27:51+00:00
689,1780327671.104418,1780327671.803655,0.7,2026-06-01T15:27:51+00:00,2026-06-01T15:27:51+00:00
690,1780327671.211452,1780327671.834431,0.62,2026-06-01T15:27:51+00:00,2026-06-01T15:27:51+00:00
692,1780327671.308851,1780327671.308851,0.0,2026-06-01T15:27:51+00:00,2026-06-01T15:27:51+00:00
644,1780327675.851071,1780327675.915403,0.06,2026-06-01T15:27:55+00:00,2026-06-01T15:27:55+00:00
690,1780327675.851071,1780327676.616534,0.77,2026-06-01T15:27:55+00:00,2026-06-01T15:27:56+00:00
577,1780327675.851071,1780327687.0706902,11.22,2026-06-01T15:27:55+00:00,2026-06-01T15:28:07+00:00
689,1780327675.851071,1780327696.361349,20.51,2026-06-01T15:27:55+00:00,2026-06-01T15:28:16+00:00
641,1780327676.4521642,1780327681.1045408,4.65,2026-06-01T15:27:56+00:00,2026-06-01T15:28:01+00:00
698,1780327676.6645749,1780327691.233637,14.57,2026-06-01T15:27:56+00:00,2026-06-01T15:28:11+00:00
699,1780327681.1751838,1780327700.9828851,19.81,2026-06-01T15:28:01+00:00,2026-06-01T15:28:20+00:00
701,1780327681.5980952,1780327691.376523,9.78,2026-06-01T15:28:01+00:00,2026-06-01T15:28:11+00:00
704,1780327686.460321,1780327691.498817,5.04,2026-06-01T15:28:06+00:00,2026-06-01T15:28:11+00:00
705,1780327686.529748,1780327706.359272,19.83,2026-06-01T15:28:06+00:00,2026-06-01T15:28:26+00:00
706,1780327686.56496,1780327695.882215,9.32,2026-06-01T15:28:06+00:00,2026-06-01T15:28:15+00:00
707,1780327686.599327,1780327711.95276,25.35,2026-06-01T15:28:06+00:00,2026-06-01T15:28:31+00:00
577,1780327691.201538,1780327691.806551,0.61,2026-06-01T15:28:11+00:00,2026-06-01T15:28:11+00:00
711,1780327691.233637,1780327691.972639,0.74,2026-06-01T15:28:11+00:00,2026-06-01T15:28:11+00:00
712,1780327691.270227,1780327695.829268,4.56,2026-06-01T15:28:11+00:00,2026-06-01T15:28:15+00:00
713,1780327691.305763,1780327691.43838,0.13,2026-06-01T15:28:11+00:00,2026-06-01T15:28:11+00:00
717,1780327691.6275132,1780327696.598735,4.97,2026-06-01T15:28:11+00:00,2026-06-01T15:28:16+00:00
718,1780327691.6604722,1780327691.806551,0.15,2026-06-01T15:28:11+00:00,2026-06-01T15:28:11+00:00
719,1780327691.886316,1780327692.2497149,0.36,2026-06-01T15:28:11+00:00,2026-06-01T15:28:12+00:00
720,1780327691.914517,1780327706.897077,14.98,2026-06-01T15:28:11+00:00,2026-06-01T15:28:26+00:00
721,1780327691.972639,1780327692.00262,0.03,2026-06-01T15:28:11+00:00,2026-06-01T15:28:12+00:00
722,1780327692.00262,1780327696.123283,4.12,2026-06-01T15:28:12+00:00,2026-06-01T15:28:16+00:00
723,1780327692.081648,1780327696.484564,4.4,2026-06-01T15:28:12+00:00,2026-06-01T15:28:16+00:00
725,1780327692.162443,1780327695.917373,3.75,2026-06-01T15:28:12+00:00,2026-06-01T15:28:15+00:00
726,1780327692.2186408,1780327700.9828851,8.76,2026-06-01T15:28:12+00:00,2026-06-01T15:28:20+00:00
728,1780327695.954595,1780327696.825532,0.87,2026-06-01T15:28:15+00:00,2026-06-01T15:28:16+00:00
730,1780327696.08867,1780327696.123283,0.03,2026-06-01T15:28:16+00:00,2026-06-01T15:28:16+00:00
733,1780327696.19234,1780327706.666486,10.47,2026-06-01T15:28:16+00:00,2026-06-01T15:28:26+00:00
653,1780327696.2272158,1780327696.321377,0.09,2026-06-01T15:28:16+00:00,2026-06-01T15:28:16+00:00
736,1780327696.879311,1780327696.9058099,0.03,2026-06-01T15:28:16+00:00,2026-06-01T15:28:16+00:00
738,1780327701.122989,1780327701.2556422,0.13,2026-06-01T15:28:21+00:00,2026-06-01T15:28:21+00:00
739,1780327701.122989,1780327701.8617752,0.74,2026-06-01T15:28:21+00:00,2026-06-01T15:28:21+00:00
740,1780327701.158058,1780327701.158058,0.0,2026-06-01T15:28:21+00:00,2026-06-01T15:28:21+00:00
741,1780327701.29319,1780327701.9662678,0.67,2026-06-01T15:28:21+00:00,2026-06-01T15:28:21+00:00
